Date,Open,High,Low,Close,Adj Close,Volume,date,ticker,avg_sentiment,tweet_count
2020-11-09,224.44000244140625,228.1199951171875,217.8800048828125,218.38999938964844,212.1229705810547,44395000,,,0.0,
2020-11-10,214.5,216.5,209.72000122070312,211.00999450683597,204.9547271728516,44045100,2020-11-10,MSFT,-0.2732,1.0
2020-11-11,212.38999938964844,218.0399932861328,212.1999969482422,216.5500030517578,210.33575439453125,29440800,2020-11-11,MSFT,0.0,1.0
2020-11-12,217.2100067138672,219.1100006103516,214.4600067138672,215.44000244140625,209.25762939453125,21593900,,,0.0,
2020-11-13,216.3600006103516,217.4199981689453,214.16000366210935,216.50999450683597,210.29690551757807,18621100,2020-11-13,MSFT,-0.3645,2.0
2020-11-16,214.8699951171875,217.7400054931641,214.5200042724609,217.22999572753903,210.9962615966797,24953300,,,0.0,
2020-11-17,216.1000061035156,217.67999267578125,214.0800018310547,214.4600067138672,208.3057556152344,24154100,,,0.0,
2020-11-18,213.6499938964844,215.1699981689453,210.92999267578125,211.0800018310547,205.5594940185547,28372800,,,0.0,
2020-11-19,211.3800048828125,213.02999877929688,209.92999267578125,212.4199981689453,206.86444091796875,24792700,,,0.0,
2020-11-20,212.1999969482422,213.2899932861328,210.0,210.38999938964844,204.8875274658203,22843100,,,0.0,
2020-11-23,210.9499969482422,212.2899932861328,208.16000366210935,210.1100006103516,204.61485290527344,25683500,2020-11-23,MSFT,0.20095,2.0
2020-11-24,209.58999633789065,214.25,208.8600006103516,213.8600006103516,208.26678466796875,33979700,,,0.0,
2020-11-25,215.1100006103516,215.2899932861328,212.4600067138672,213.8699951171875,208.27651977539065,21012900,2020-11-25,MSFT,0.765,1.0
2020-11-27,214.8500061035156,216.2700042724609,214.0399932861328,215.22999572753903,209.6009521484375,14512200,,,0.0,
2020-11-30,214.1000061035156,214.75999450683597,210.83999633789065,214.07000732421875,208.4713134765625,33064800,,,0.0,
2020-12-01,214.50999450683597,217.32000732421875,213.3500061035156,216.2100067138672,210.5552978515625,30904500,,,0.0,
2020-12-02,214.8800048828125,215.47000122070312,212.8000030517578,215.3699951171875,209.7372589111328,23724500,,,0.0,
2020-12-03,214.6100006103516,216.3800048828125,213.6499938964844,214.2400054931641,208.6368560791016,25120900,,,0.0,
2020-12-04,214.22000122070312,215.3800048828125,213.17999267578125,214.3600006103516,208.75369262695312,24666000,2020-12-04,MSFT,-0.00535,2.0
2020-12-07,214.3699951171875,215.5399932861328,212.9900054931641,214.2899932861328,208.6855316162109,24620000,,,0.0,
2020-12-08,213.97000122070312,216.9499969482422,212.88999938964844,216.00999450683597,210.3605499267578,23284100,,,0.0,
2020-12-09,215.16000366210935,215.22999572753903,211.2100067138672,211.8000030517578,206.26068115234372,32440600,,,0.0,
2020-12-10,211.7700042724609,213.0800018310547,210.3600006103516,210.5200042724609,205.0141448974609,26733300,,,0.0,
2020-12-11,210.0500030517578,213.32000732421875,209.1100006103516,213.25999450683597,207.6824951171875,30979400,2020-12-11,MSFT,0.5106,1.0
2020-12-14,213.1000061035156,216.2100067138672,212.8800048828125,214.1999969482422,208.597900390625,28798400,,,0.0,
2020-12-15,215.1699981689453,215.4199981689453,212.2400054931641,214.1300048828125,208.5297088623047,27000600,2020-12-15,MSFT,0.4215,1.0
2020-12-16,214.75,220.1100006103516,214.72000122070312,219.27999877929688,213.54502868652344,35023300,,,0.0,
2020-12-17,219.8699951171875,220.88999938964844,217.9199981689453,219.4199981689453,213.6813507080078,32515800,,,0.0,
2020-12-18,218.58999633789065,219.69000244140625,216.0200042724609,218.58999633789065,212.87307739257807,63354900,,,0.0,
2020-12-21,217.5500030517578,224.0,217.27999877929688,222.58999633789065,216.7684326171875,37181900,,,0.0,
2020-12-22,222.69000244140625,225.6300048828125,221.8500061035156,223.94000244140625,218.0831451416016,22612200,,,0.0,
2020-12-23,223.1100006103516,223.55999755859372,220.8000030517578,221.0200042724609,215.2395172119141,18699600,2020-12-23,MSFT,0.31845,2.0
2020-12-24,221.4199981689453,223.6100006103516,221.1999969482422,222.75,216.9242706298828,10550600,,,0.0,
2020-12-28,224.4499969482422,226.02999877929688,223.0200042724609,224.9600067138672,219.07647705078125,17933500,,,0.0,
2020-12-29,226.30999755859372,227.17999267578125,223.5800018310547,224.1499938964844,218.2876434326172,17403200,2020-12-29,MSFT,0.1779,1.0
2020-12-30,225.22999572753903,225.6300048828125,221.47000122070312,221.67999267578125,215.88226318359372,20272300,,,0.0,
2020-12-31,221.6999969482422,223.0,219.67999267578125,222.4199981689453,216.60289001464844,20942100,2020-12-31,MSFT,0.6597,1.0
